Time,Channel A,Channel B
(s),(mV),(mV)

20.68000098,166.69210000,93.30119000
20.68050098,175.71030000,95.08957000
20.68100098,184.71330000,93.30119000
20.68150098,193.71620000,95.08957000
20.68200098,198.23300000,96.87796000
20.68250098,198.23300000,96.87796000
20.68300098,198.23300000,96.87796000
20.68350098,184.71330000,96.87796000
20.68400098,180.21180000,96.87796000
20.68450098,175.71030000,95.08957000
20.68500098,166.69210000,93.30119000
20.68550098,148.67090000,95.08957000
20.68600098,144.16940000,91.51280000
20.68650098,139.66800000,95.08957000
20.68700098,135.16650000,93.30119000
20.68750098,130.66500000,91.51280000
20.68800098,135.16650000,91.51280000
20.68850098,144.16940000,89.71832000
20.68900098,148.67090000,89.71832000
20.68950098,162.19060000,91.51280000
20.69000098,175.71030000,93.30119000
20.69050098,189.21480000,93.30119000
20.69100098,207.23590000,96.87796000
20.69150098,220.75560000,96.87796000
20.69200098,211.73740000,96.87796000
20.69250098,229.75860000,100.46080000
20.69300098,216.23890000,96.87796000
20.69350098,225.25710000,96.87796000
20.69400098,211.73740000,95.08957000
20.69450098,193.71620000,93.30119000
20.69500098,175.71030000,95.08957000
20.69550098,166.69210000,93.30119000
20.69600098,148.67090000,89.71832000
20.69650098,144.16940000,89.71832000
20.69700098,139.66800000,91.51280000
20.69750098,144.16940000,93.30119000
20.69800098,144.16940000,89.71832000
20.69850098,144.16940000,89.71832000
20.69900098,148.67090000,93.30119000
20.69950098,162.19060000,91.51280000
20.70000098,175.71030000,93.30119000
20.70050098,193.71620000,95.08957000
20.70100098,202.73440000,93.30119000
20.70150098,216.23890000,96.87796000
20.70200098,220.75560000,96.87796000
20.70250098,216.23890000,96.87796000
20.70300098,216.23890000,98.66634000
20.70350098,202.73440000,96.87796000
20.70400098,198.23300000,96.87796000
20.70450098,184.71330000,95.08957000
20.70500098,180.21180000,96.87796000
20.70550098,166.69210000,93.30119000
20.70600098,148.67090000,93.30119000
20.70650098,148.67090000,93.30119000
20.70700098,144.16940000,89.71832000
20.70750098,144.16940000,93.30119000
20.70800098,144.16940000,91.51280000
20.70850098,148.67090000,87.92993000
20.70900098,157.68910000,93.30119000
20.70950098,175.71030000,93.30119000
20.71000098,184.71330000,93.30119000
20.71050098,193.71620000,95.08957000
20.71100098,202.73440000,96.87796000
20.71150098,211.73740000,96.87796000
20.71200098,216.23890000,98.66634000
20.71250098,220.75560000,96.87796000
20.71300098,216.23890000,98.66634000
20.71350098,193.71620000,95.08957000
20.71400098,189.21480000,96.87796000
20.71450098,180.21180000,95.08957000
20.71500098,175.71030000,95.08957000
20.71550098,162.19060000,93.30119000
20.71600098,157.68910000,93.30119000
20.71650098,148.67090000,93.30119000
20.71700098,144.16940000,89.71832000
20.71750098,144.16940000,87.92993000
20.71800098,144.16940000,89.71832000
20.71850098,157.68910000,89.71832000
20.71900098,175.71030000,91.51280000
20.71950098,198.23300000,93.30119000
20.72000098,198.23300000,93.30119000
20.72050098,211.73740000,96.87796000
20.72100098,202.73440000,96.87796000
20.72150098,225.25710000,96.87796000
20.72200098,211.73740000,98.66634000
20.72250098,225.25710000,98.66634000
20.72300098,202.73440000,98.66634000
20.72350098,211.73740000,96.87796000
20.72400098,198.23300000,96.87796000
20.72450098,193.71620000,95.08957000
20.72500098,175.71030000,95.08957000
20.72550098,162.19060000,91.51280000
20.72600098,157.68910000,93.30119000
20.72650098,153.18770000,93.30119000
20.72700098,148.67090000,89.71832000
20.72750098,148.67090000,89.71832000
20.72800098,153.18770000,89.71832000
20.72850098,162.19060000,87.92993000
20.72900098,171.19360000,91.51280000
20.72950098,175.71030000,91.51280000
20.73000098,198.23300000,93.30119000
20.73050098,198.23300000,95.08957000
20.73100098,220.75560000,98.66634000
20.73150098,225.25710000,98.66634000
20.73200098,247.77980000,96.87796000
20.73250098,238.76160000,100.46080000
20.73300098,238.76160000,100.46080000
20.73350098,234.26010000,102.24920000
20.73400098,234.26010000,96.87796000
20.73450098,220.75560000,96.87796000
20.73500098,193.71620000,95.08957000
20.73550098,184.71330000,93.30119000
20.73600098,193.71620000,93.30119000
20.73650098,175.71030000,93.30119000
20.73700098,166.69210000,93.30119000
20.73750098,180.21180000,89.71832000
20.73800099,180.21180000,89.71832000
20.73850099,180.21180000,91.51280000
20.73900099,171.19360000,91.51280000
20.73950099,180.21180000,93.30119000
20.74000099,193.71620000,95.08957000
20.74050099,198.23300000,93.30119000
20.74100099,198.23300000,95.08957000
20.74150099,220.75560000,95.08957000
20.74200099,216.23890000,98.66634000
20.74250099,220.75560000,96.87796000
20.74300099,202.73440000,96.87796000
20.74350099,216.23890000,96.87796000
20.74400099,211.73740000,96.87796000
20.74450099,207.23590000,95.08957000
20.74500099,193.71620000,95.08957000
20.74550099,184.71330000,95.08957000
20.74600099,193.71620000,91.51280000
20.74650099,180.21180000,91.51280000
20.74700099,184.71330000,89.71832000
20.74750099,175.71030000,89.71832000
20.74800099,193.71620000,93.30119000
20.74850099,193.71620000,93.30119000
20.74900099,202.73440000,91.51280000
20.74950099,202.73440000,95.08957000
20.75000099,216.23890000,95.08957000
20.75050099,234.26010000,96.87796000
20.75100099,252.28120000,96.87796000
20.75150099,256.78270000,102.24920000
20.75200099,234.26010000,102.24920000
20.75250099,247.77980000,102.24920000
20.75300099,234.26010000,102.24920000
20.75350099,234.26010000,102.24920000
20.75400099,234.26010000,100.46080000
20.75450099,220.75560000,96.87796000
20.75500099,211.73740000,95.08957000
20.75550099,198.23300000,93.30119000
20.75600099,171.19360000,93.30119000
20.75650099,166.69210000,91.51280000
20.75700099,157.68910000,91.51280000
20.75750099,148.67090000,91.51280000
20.75800099,148.67090000,89.71832000
20.75850099,148.67090000,91.51280000
20.75900099,157.68910000,89.71832000
20.75950099,162.19060000,89.71832000
20.76000099,180.21180000,93.30119000
20.76050099,202.73440000,95.08957000
20.76100099,211.73740000,95.08957000
20.76150099,234.26010000,98.66634000
20.76200099,247.77980000,102.24920000
20.76250099,247.77980000,104.03760000
20.76300099,265.80090000,104.03760000
20.76350099,252.28120000,104.03760000
20.76400099,265.80090000,104.03760000
20.76450099,261.28420000,100.46080000
20.76500099,256.78270000,100.46080000
20.76550099,238.76160000,98.66634000
20.76600099,234.26010000,96.87796000
20.76650099,211.73740000,93.30119000
20.76700099,202.73440000,93.30119000
20.76750099,184.71330000,93.30119000
20.76800099,184.71330000,93.30119000
20.76850099,184.71330000,93.30119000
20.76900099,184.71330000,93.30119000
20.76950099,189.21480000,91.51280000
20.77000099,184.71330000,93.30119000
20.77050099,198.23300000,93.30119000
20.77100099,202.73440000,96.87796000
20.77150099,216.23890000,96.87796000
20.77200099,220.75560000,96.87796000
20.77250099,207.23590000,96.87796000
20.77300099,207.23590000,96.87796000
20.77350099,198.23300000,96.87796000
20.77400099,198.23300000,95.08957000
20.77450099,216.23890000,96.87796000
20.77500099,211.73740000,95.08957000
20.77550099,207.23590000,95.08957000
20.77600099,211.73740000,95.08957000
20.77650099,198.23300000,93.30119000
20.77700099,220.75560000,96.87796000
20.77750099,216.23890000,93.30119000
20.77800099,220.75560000,93.30119000
20.77850099,202.73440000,95.08957000
20.77900099,220.75560000,95.08957000
20.77950099,247.77980000,95.08957000
20.78000099,220.75560000,98.66634000
20.78050099,252.28120000,100.46080000
20.78100099,256.78270000,102.24920000
20.78150099,283.80690000,104.03760000
20.78200099,252.28120000,104.03760000
20.78250099,265.80090000,104.03760000
20.78300099,274.80390000,104.03760000
20.78350099,256.78270000,102.24920000
20.78400099,261.28420000,102.24920000
20.78450099,234.26010000,100.46080000
20.78500099,225.25710000,100.46080000
20.78550099,216.23890000,96.87796000
20.78600099,211.73740000,95.08957000
20.78650099,198.23300000,93.30119000
20.78700099,193.71620000,93.30119000
20.78750099,175.71030000,89.71832000
20.78800099,189.21480000,87.92993000
20.78850099,180.21180000,89.71832000
20.78900099,198.23300000,95.08957000
20.78950099,216.23890000,95.08957000
20.79000099,234.26010000,96.87796000
20.79050099,234.26010000,98.66634000
20.79100099,256.78270000,102.24920000
20.79150099,283.80690000,107.62050000
20.79200099,288.32360000,107.62050000
20.79250099,301.82800000,109.40890000
20.79300099,261.28420000,109.40890000
20.79350099,261.28420000,109.40890000
20.79400099,292.82510000,105.82600000
20.79450099,283.80690000,104.03760000
20.79500099,256.78270000,104.03760000
20.79550099,270.30240000,104.03760000
20.79600099,238.76160000,100.46080000
20.79650099,234.26010000,98.66634000
20.79700099,234.26010000,96.87796000
20.79750099,211.73740000,96.87796000
20.79800099,198.23300000,95.08957000
20.79850099,216.23890000,95.08957000
20.79900099,211.73740000,95.08957000
20.79950099,229.75860000,96.87796000
20.80000099,216.23890000,96.87796000
20.80050099,234.26010000,96.87796000
20.80100099,247.77980000,102.24920000
20.80150099,270.30240000,104.03760000
20.80200099,270.30240000,105.82600000
20.80250099,288.32360000,104.03760000
20.80300099,283.80690000,105.82600000
20.80350099,274.80390000,104.03760000
20.80400099,265.80090000,102.24920000
20.80450099,261.28420000,100.46080000
20.80500099,247.77980000,96.87796000
20.80550099,238.76160000,98.66634000
20.80600099,229.75860000,93.30119000
20.80650099,211.73740000,95.08957000
20.80700099,193.71620000,95.08957000
20.80750099,211.73740000,93.30119000
20.80800099,216.23890000,93.30119000
20.80850099,211.73740000,96.87796000
20.80900099,238.76160000,95.08957000
20.80950099,234.26010000,96.87796000
20.81000099,234.26010000,102.24920000
20.81050099,283.80690000,104.03760000
20.81100099,265.80090000,105.82600000
20.81150099,274.80390000,109.40890000
20.81200099,297.32650000,111.19720000
20.81250099,310.84630000,111.19720000
20.81300099,301.82800000,111.19720000
20.81350099,306.34480000,109.40890000
20.81400099,310.84630000,109.40890000
20.81450099,265.80090000,109.40890000
20.81500099,238.76160000,104.03760000
20.81550099,247.77980000,100.46080000
20.81600099,220.75560000,96.87796000
20.81650099,234.26010000,95.08957000
20.81700099,220.75560000,95.08957000
20.81750099,202.73440000,93.30119000
20.81800099,180.21180000,93.30119000
20.81850099,193.71620000,89.71832000
20.81900099,207.23590000,93.30119000
20.81950099,193.71620000,93.30119000
20.82000099,225.25710000,95.08957000
20.82050099,229.75860000,100.46080000
20.82100099,234.26010000,102.24920000
20.82150099,252.28120000,102.24920000
20.82200099,265.80090000,107.62050000
20.82250099,288.32360000,105.82600000
20.82300099,256.78270000,107.62050000
20.82350099,265.80090000,109.40890000
20.82400099,288.32360000,107.62050000
20.82450099,252.28120000,102.24920000
20.82500099,279.30540000,104.03760000
20.82550099,243.27830000,102.24920000
20.82600099,252.28120000,100.46080000
20.82650099,252.28120000,100.46080000
20.82700099,216.23890000,100.46080000
20.82750099,225.25710000,96.87796000
20.82800099,234.26010000,100.46080000
20.82850099,238.76160000,100.46080000
20.82900099,234.26010000,100.46080000
20.82950099,274.80390000,102.24920000
20.83000099,274.80390000,102.24920000
20.83050099,274.80390000,104.03760000
20.83100099,292.82510000,107.62050000
20.83150099,292.82510000,109.40890000
20.83200099,301.82800000,109.40890000
20.83250099,319.84920000,109.40890000
20.83300099,306.34480000,109.40890000
20.83350099,297.32650000,109.40890000
20.83400099,283.80690000,109.40890000
20.83450099,261.28420000,104.03760000
20.83500099,243.27830000,104.03760000
20.83550099,256.78270000,98.66634000
20.83600099,238.76160000,96.87796000
20.83650099,198.23300000,93.30119000
20.83700099,220.75560000,93.30119000
20.83750099,198.23300000,91.51280000
20.83800099,202.73440000,93.30119000
20.83850099,216.23890000,93.30119000
20.83900099,256.78270000,96.87796000
20.83950099,238.76160000,100.46080000
20.84000099,283.80690000,104.03760000
20.84050099,283.80690000,109.40890000
20.84100099,306.34480000,114.78010000
20.84150099,274.80390000,114.78010000
20.84200099,319.84920000,118.35690000
20.84250099,315.34770000,118.35690000
20.84300099,315.34770000,116.56850000
20.84350099,310.84630000,114.78010000
20.84400099,292.82510000,116.56850000
20.84450099,283.80690000,114.78010000
20.84500099,274.80390000,111.19720000
20.84550099,279.30540000,107.62050000
20.84600099,283.80690000,104.03760000
20.84650099,270.30240000,104.03760000
20.84700099,265.80090000,102.24920000
20.84750099,270.30240000,102.24920000
20.84800099,265.80090000,104.03760000
20.84850099,292.82510000,105.82600000
20.84900099,252.28120000,105.82600000
20.84950099,306.34480000,109.40890000
20.85000099,297.32650000,111.19720000
20.85050099,306.34480000,111.19720000
20.85100099,319.84920000,116.56850000
20.85150099,319.84920000,116.56850000
20.85200099,324.35070000,116.56850000
20.85250099,297.32650000,114.78010000
20.85300099,292.82510000,112.98560000
20.85350099,310.84630000,112.98560000
20.85400099,297.32650000,109.40890000
20.85450099,265.80090000,107.62050000
20.85500099,283.80690000,102.24920000
20.85550099,270.30240000,102.24920000
20.85600099,252.28120000,102.24920000
20.85650099,252.28120000,98.66634000
20.85700099,252.28120000,98.66634000
20.85750099,238.76160000,96.87796000
20.85800099,238.76160000,100.46080000
20.85850099,292.82510000,105.82600000
20.85900099,297.32650000,107.62050000
20.85950099,256.78270000,112.98560000
20.86000099,279.30540000,112.98560000
20.86050099,306.34480000,114.78010000
20.86100099,279.30540000,116.56850000
20.86150099,310.84630000,116.56850000
20.86200099,292.82510000,116.56850000
20.86250099,301.82800000,118.35690000
20.86300099,292.82510000,118.35690000
20.86350099,333.36890000,116.56850000
20.86400099,306.34480000,112.98560000
20.86450099,283.80690000,111.19720000
20.86500099,292.82510000,111.19720000
20.86550099,283.80690000,109.40890000
20.86600099,270.30240000,104.03760000
20.86650099,279.30540000,104.03760000
20.86700099,238.76160000,102.24920000
20.86750099,243.27830000,102.24920000
20.86800099,265.80090000,102.24920000
20.86850099,283.80690000,104.03760000
20.86900099,288.32360000,104.03760000
20.86950099,279.30540000,105.82600000
20.87000099,261.28420000,109.40890000
20.87050099,274.80390000,109.40890000
20.87100099,292.82510000,112.98560000
20.87150099,297.32650000,116.56850000
20.87200099,328.86740000,114.78010000
20.87250099,324.35070000,116.56850000
20.87300099,319.84920000,116.56850000
20.87350099,324.35070000,112.98560000
20.87400099,310.84630000,114.78010000
